Invoice Date,Amount,Product ID,Account Name
2019-09-06,164.72,0102,Masco
2019-09-06,183.58,0102,Masco
2019-09-09,1947.1,0103,Ralph Lauren Corporation
2019-09-09,25.5,0103,IBM
2019-09-09,28.68,0012,Dow Inc.
2019-09-09,917.16,0103,Ralph Lauren Corporation
2019-09-09,2073.1,0103,Ralph Lauren Corporation
2019-09-09,546.26,0102,Ralph Lauren Corporation
2019-09-09,119.72,0104,IBM
2019-09-09,129.22,0104,IBM
2019-09-09,210.6,0104,IBM
2019-09-09,165.6,0011,IBM
2019-09-09,19.3,0011,IBM
2019-09-09,3.02,0011,IBM
2019-09-09,135.0,0011,IBM
2019-09-09,187.5,0104,IBM
2019-09-09,210.6,0104,IBM
2019-09-09,337.26,0203,Newmont
2019-09-09,324.45,0209,Newmont
2019-09-09,126.0,0206,Newmont
2019-09-09,843.57,0012,Newmont
2019-09-09,566.78,0203,LyondellBasell
2019-09-09,1416.98,0012,LyondellBasell
2019-09-09,53.68,0203,Public Storage
2019-09-09,73.2,0206,Public Storage
2019-09-09,268.4,0012,Public Storage
2019-09-09,291.6,0011,IBM
2019-09-09,33.0,0104,IBM
2019-09-09,93.5,0104,IBM
2019-09-09,8.25,0104,IBM
2019-09-09,16.5,0104,IBM
2019-09-09,165.0,0104,IBM
2019-09-10,64.5,0101,Boeing
2019-09-10,7.32,0102,Agilent Technologies
2019-09-10,129.24,0102,Boston Scientific
2019-09-10,45.83,0102,Fidelity National Information Services
2019-09-10,147.1,0102,Fidelity National Information Services
2019-09-10,153.06,0102,Fidelity National Information Services
2019-09-10,28.62,0102,Fidelity National Information Services
2019-09-10,10.73,0102,Fidelity National Information Services
2019-09-10,6.13,0102,Fidelity National Information Services
2019-09-10,1.42,0102,Fidelity National Information Services
2019-09-10,14.32,0102,Agilent Technologies
2019-09-10,191.53,0102,Agilent Technologies
2019-09-10,47.7,0102,Agilent Technologies
2019-09-10,5.68,0102,Fidelity National Information Services
2019-09-10,7.09,0102,Fidelity National Information Services
2019-09-10,5.74,0102,Fidelity National Information Services
2019-09-10,3.59,0102,Fidelity National Information Services
2019-09-10,115.21,0102,Fidelity National Information Services
2019-09-10,211.0,0102,Linde plc
2019-09-10,10.4,0203,Synchrony Financial
2019-09-10,52.0,0103,Synchrony Financial
2019-09-10,39.66,0103,Robert Half
2019-09-10,7.5,0103,IBM
2019-09-10,225.0,0103,IBM
2019-09-10,68.1,0014,Steel Dynamics
2019-09-10,192.0,0203,Steel Dynamics
2019-09-10,50.0,0209,Steel Dynamics
2019-09-10,480.0,0012,Steel Dynamics
2019-09-11,432.0,0203,Gartner
2019-09-11,162.0,0209,Gartner
2019-09-11,540.0,0206,Gartner
2019-09-11,2160.0,0012,Gartner
2019-09-11,5.95,0203,Brown & Forman
2019-09-11,29.9,0016,Brown & Forman
2019-09-11,222.0,0203,Qualcomm
2019-09-11,878.24,0103,Qualcomm
2019-09-11,974.24,0103,Blackstone
2019-09-11,16.5,0103,IBM
2019-09-11,44.35,0203,Vulcan Materials Company
2019-09-12,45.1,0101,Boston Scientific
2019-09-12,7.5,0101,Fidelity National Information Services
2019-09-12,10.73,0101,Fidelity National Information Services
2019-09-12,64.32,0101,Fidelity National Information Services
2019-09-12,4.08,0101,Fidelity National Information Services
2019-09-12,120.32,0101,Linde plc
2019-09-12,47.5,0101,Linde plc
2019-09-12,66.24,0014,Boston Properties
2019-09-12,105.52,0101,CBRE Group
2019-09-12,550.0,0103,IBM
2019-09-12,436.25,0103,Blackstone
2019-09-12,17.57,0101,Blackstone
2019-09-13,305.24,0103,Ralph Lauren Corporation
2019-09-13,1595.79,0103,Ralph Lauren Corporation
2019-09-13,95.77,0102,Boston Scientific
2019-09-13,61.22,0102,Boston Scientific
2019-09-13,17.19,0102,Fidelity National Information Services
2019-09-13,2.84,0102,Fidelity National Information Services
2019-09-13,12.51,0102,Fidelity National Information Services
2019-09-13,13.42,0102,Fidelity National Information Services
2019-09-13,30.47,0102,Fidelity National Information Services
2019-09-13,3.56,0102,Fidelity National Information Services
2019-09-13,54.01,0102,Boston Scientific
2019-09-13,24.52,0102,Fidelity National Information Services
2019-09-13,40.54,0102,Fidelity National Information Services
2019-09-13,17.22,0102,Fidelity National Information Services
2019-09-13,5.12,0102,Fidelity National Information Services
2019-09-13,13.83,0102,Fidelity National Information Services
2019-09-13,339.74,0102,Fidelity National Information Services
2019-09-13,88.17,0102,Fidelity National Information Services
2019-09-13,31.46,0102,Linde plc
2019-09-13,244.67,0102,Linde plc
2019-09-13,7.34,0102,Agilent Technologies
2019-09-13,265.0,0103,IBM
2019-09-13,169.73,0102,Blackstone
2019-09-13,150.0,0103,IBM
2019-09-13,255.0,0103,IBM
2019-09-13,105.0,0103,IBM
2019-09-13,43.5,0103,IBM
2019-09-13,104.5,0103,IBM
2019-09-13,3.57,0103,Hasbro
2019-09-16,71.43,0012,Dow Inc.
2019-09-16,17.5,0103,IBM
2019-09-16,37.5,0103,IBM
2019-09-16,7.5,0103,IBM
2019-09-16,7.5,0103,IBM
2019-09-16,9.0,0103,IBM
2019-09-16,75.0,0103,IBM
2019-09-16,257.5,0103,IBM
2019-09-17,810.88,0203,Expedia Group
2019-09-17,498.0,0206,Expedia Group
2019-09-17,2027.2,0012,Expedia Group
2019-09-17,810.88,0203,Expedia Group
2019-09-17,498.0,0206,Expedia Group
2019-09-17,2027.2,0012,Expedia Group
2019-09-17,653.56,0016,Vulcan Materials Company
2019-09-17,505.62,0103,IBM
2019-09-17,520.96,0103,IBM
2019-09-17,304.12,0103,IBM
2019-09-17,11.1,0203,Vulcan Materials Company
2019-09-17,27.81,0016,Vulcan Materials Company
2019-09-17,104.54,0203,"Nasdaq, Inc."
2019-09-17,36.0,0209,"Nasdaq, Inc."
2019-09-17,59.4,0206,"Nasdaq, Inc."
2019-09-17,261.36,0012,"Nasdaq, Inc."
2019-09-17,940.8,0203,"Nasdaq, Inc."
2019-09-17,176.4,0209,"Nasdaq, Inc."
2019-09-17,588.0,0206,"Nasdaq, Inc."
2019-09-17,2352.0,0012,"Nasdaq, Inc."
2019-09-17,614.4,0203,"Nasdaq, Inc."
2019-09-17,160.0,0209,"Nasdaq, Inc."
2019-09-17,384.0,0206,"Nasdaq, Inc."
2019-09-17,1536.0,0012,"Nasdaq, Inc."
2019-09-18,26.87,0102,Boston Scientific
2019-09-18,54.56,0102,Fidelity National Information Services
2019-09-18,69.74,0102,Fidelity National Information Services
2019-09-18,30.96,0102,Fidelity National Information Services
2019-09-18,24.52,0102,Fidelity National Information Services
2019-09-18,17.95,0102,Fidelity National Information Services
2019-09-18,271.83,0102,Charter Communications
2019-09-18,141.5,0102,Agilent Technologies
2019-09-18,21.13,0102,Fidelity National Information Services
2019-09-18,48.57,0102,Fidelity National Information Services
2019-09-18,11.75,0102,Agilent Technologies
2019-09-18,69.86,0102,Agilent Technologies
2019-09-18,32.94,0102,Agilent Technologies
2019-09-18,98.73,0102,Agilent Technologies
2019-09-18,14.37,0102,Agilent Technologies
2019-09-18,8.82,0102,Agilent Technologies
2019-09-18,31.52,0102,Agilent Technologies
2019-09-18,44.57,0012,Dow Inc.
2019-09-18,270.02,0103,Ralph Lauren Corporation
2019-09-18,152.78,0102,Linde plc
2019-09-18,176.36,0102,Linde plc
2019-09-18,1005.4,0103,IBM
2019-09-18,903.0,0103,IBM
2019-09-18,576.4,0103,IBM
2019-09-19,304.5,0103,IBM
2019-09-19,248.0,0203,Public Storage
2019-09-19,440.0,0206,Public Storage
2019-09-19,1232.0,0012,Public Storage
2019-09-19,75.73,0103,Hasbro
2019-09-19,28.44,0103,Hasbro
2019-09-19,40.11,0103,Hasbro
2019-09-19,6.68,0103,Hasbro
2019-09-20,330.0,0103,IBM
2019-09-20,2.96,0101,Boston Scientific
2019-09-20,139.48,0102,Boston Scientific
2019-09-20,60.48,0102,Boston Scientific
2019-09-20,127.94,0102,Boston Scientific
2019-09-20,102.79,0102,Fidelity National Information Services
2019-09-20,18.52,0102,Fidelity National Information Services
2019-09-20,61.89,0102,Fidelity National Information Services
2019-09-20,171.07,0102,Fidelity National Information Services
2019-09-20,55.94,0102,Fidelity National Information Services
2019-09-20,8.24,0102,Fidelity National Information Services
2019-09-20,9.27,0102,Fidelity National Information Services
2019-09-20,157.12,0102,Linde plc
2019-09-20,123.58,0101,Linde plc
2019-09-20,87.0,0101,Linde plc
2019-09-20,193.86,0016,Dow Inc.
2019-09-20,10.8,0203,Willis Towers Watson
2019-09-20,27.0,0016,Willis Towers Watson
2019-09-20,130.98,0203,Willis Towers Watson
2019-09-20,31.5,0209,Willis Towers Watson
2019-09-20,74.4,0206,Willis Towers Watson
2019-09-20,327.48,0012,Willis Towers Watson
2019-09-20,1751.2,0203,Willis Towers Watson
2019-09-20,5566.0,0013,Willis Towers Watson
2019-09-20,455.4,0209,Willis Towers Watson
2019-09-20,475.2,0203,Willis Towers Watson
2019-09-20,215.84,0016,Builder's First Source
2019-09-20,165.0,0103,IBM
2019-09-20,76.29,0101,Agilent Technologies
2019-09-23,888.0,0013,W. W. Grainger
2019-09-23,85.5,0011,IBM
2019-09-23,79.7,0011,IBM
2019-09-23,96.1,0011,IBM
2019-09-23,33.1,0011,IBM
2019-09-23,90.0,0011,IBM
2019-09-23,204.75,0011,IBM
2019-09-23,40.5,0011,IBM
2019-09-23,9.72,0203,Blackstone
2019-09-23,1038.72,0103,Blackstone
2019-09-23,311.1,0209,Newmont
2019-09-23,137.4,0206,Newmont
2019-09-23,198.75,0203,Newmont
2019-09-23,497.04,0012,Newmont
2019-09-23,94.29,0203,Newmont
2019-09-23,151.63,0016,Newmont
2019-09-23,235.78,0012,Newmont
2019-09-23,8.32,0203,Synchrony Financial
2019-09-23,41.6,0103,Synchrony Financial
2019-09-23,3.67,0203,Synchrony Financial
2019-09-23,18.38,0103,Synchrony Financial
2019-09-23,4.16,0203,Synchrony Financial
2019-09-23,20.8,0103,Synchrony Financial
2019-09-23,202.05,0011,IBM
2019-09-23,135.0,0011,IBM
2019-09-23,104.0,0103,IBM
2019-09-23,291.44,0012,Dow Inc.
2019-09-23,405.33,0203,Qualcomm
2019-09-23,2028.94,0103,Qualcomm
2019-09-24,26.7,0103,Hasbro
2019-09-24,176.87,0102,Fidelity National Information Services
2019-09-24,38.64,0102,Fidelity National Information Services
2019-09-24,7.16,0102,Fidelity National Information Services
2019-09-24,17.88,0102,Fidelity National Information Services
2019-09-24,10.77,0102,Fidelity National Information Services
2019-09-24,23.24,0102,Fidelity National Information Services
2019-09-24,100.2,0102,Fidelity National Information Services
2019-09-24,249.63,0102,Boston Scientific
2019-09-24,78.35,0102,Agilent Technologies
2019-09-24,94.37,0102,Boston Scientific
2019-09-24,182.04,0102,Linde plc
2019-09-24,175.0,0102,Linde plc
2019-09-24,429.44,0016,Public Storage
2019-09-24,1250.68,0103,Ralph Lauren Corporation
2019-09-24,172.12,0203,LKQ Corporation
2019-09-24,72.0,0209,LKQ Corporation
2019-09-24,430.32,0012,LKQ Corporation
2019-09-24,660.0,0103,IBM
2019-09-24,863.0,0103,IBM
2019-09-25,18.88,0102,Fidelity National Information Services
2019-09-25,8.11,0102,Fidelity National Information Services
2019-09-25,8.01,0102,Fidelity National Information Services
2019-09-25,101.86,0102,Fidelity National Information Services
2019-09-25,124.91,0102,Fidelity National Information Services
2019-09-25,102.92,0102,Fidelity National Information Services
2019-09-25,77.28,0102,Fidelity National Information Services
2019-09-25,21.36,0102,Fidelity National Information Services
2019-09-25,48.45,0102,Fidelity National Information Services
2019-09-25,23.49,0102,Fidelity National Information Services
2019-09-25,17.88,0102,Fidelity National Information Services
2019-09-25,102.96,0102,Fidelity National Information Services
2019-09-25,227.81,0102,Masco
2019-09-25,358.08,0102,Masco
2019-09-25,135.36,0102,Linde plc
2019-09-25,272.0,0203,Freeport-McMoRan
2019-09-25,680.0,0016,Freeport-McMoRan
2019-09-25,75.6,0209,Freeport-McMoRan
2019-09-25,1139.05,0103,Ralph Lauren Corporation
2019-09-25,620.75,0102,Ralph Lauren Corporation
2019-09-25,15.84,0103,IBM
2019-09-25,936.0,0203,Gartner
2019-09-25,421.2,0209,Gartner
2019-09-25,1404.0,0206,Gartner
2019-09-25,4680.0,0012,Gartner
2019-09-25,94.18,0203,Brown & Forman
2019-09-25,86.77,0209,Brown & Forman
2019-09-25,235.47,0012,Brown & Forman
2019-09-26,43.02,0101,Boston Scientific
2019-09-26,142.76,0101,Linde plc
2019-09-26,78.66,0016,Dow Inc.
2019-09-26,310.86,0016,Intercontinental Exchange
2019-09-26,376.0,0101,Corteva
2019-09-26,1737.72,0103,IBM
2019-09-26,75.0,0103,IBM
2019-09-26,75.0,0103,IBM
2019-09-26,250.0,0103,IBM
2019-09-26,43.5,0103,IBM
2019-09-27,113.04,0102,Boston Scientific
2019-09-27,65.33,0102,Boston Scientific
2019-09-27,15.7,0102,Boston Scientific
2019-09-27,77.28,0102,Fidelity National Information Services
2019-09-27,16.01,0102,Fidelity National Information Services
2019-09-27,48.03,0102,Fidelity National Information Services
2019-09-27,2.87,0102,Fidelity National Information Services
2019-09-27,151.81,0102,Fidelity National Information Services
2019-09-27,22.31,0102,Fidelity National Information Services
2019-09-27,18.66,0102,Fidelity National Information Services
2019-09-27,8.61,0102,Fidelity National Information Services
2019-09-27,5.74,0102,Fidelity National Information Services
2019-09-27,25.99,0102,Fidelity National Information Services
2019-09-27,141.05,0102,Fidelity National Information Services
2019-09-27,19.5,0102,WestRock
2019-09-27,258.3,0102,Linde plc
2019-09-27,1621.76,0203,Expedia Group
2019-09-27,996.0,0206,Expedia Group
2019-09-27,4054.4,0012,Expedia Group
2019-09-27,2232.8,0103,Blackstone
2019-09-27,569.4,0102,Blackstone
2019-09-30,894.46,0012,Dow Inc.
2019-09-30,217.19,0103,Ralph Lauren Corporation
2019-09-30,1093.22,0103,Ralph Lauren Corporation
2019-09-30,39.66,0103,Robert Half
2019-09-30,19.08,0103,Hasbro
2019-09-30,32.89,0103,Hasbro
2019-09-30,14.31,0103,Hasbro
2019-09-30,880.0,0012,Public Storage
2019-09-30,112.66,0203,Newmont
2019-09-30,129.61,0209,Newmont
2019-09-30,66.0,0206,Newmont
2019-09-30,281.78,0012,Newmont
2019-09-30,192.63,0203,Newmont
2019-09-30,24.27,0209,Newmont
2019-09-30,8.4,0206,Newmont
2019-09-30,481.68,0012,Newmont
2019-09-30,61.12,0203,Newmont
2019-09-30,67.77,0209,Newmont
2019-09-30,24.0,0206,Newmont
2019-09-30,152.84,0012,Newmont
2019-09-30,202.59,0203,Newmont
2019-09-30,506.58,0012,Newmont
2019-09-30,336.0,0203,"Nasdaq, Inc."
2019-09-30,100.0,0209,"Nasdaq, Inc."
2019-09-30,210.0,0206,"Nasdaq, Inc."
2019-09-30,840.0,0012,"Nasdaq, Inc."
2019-09-30,848.79,0103,Blackstone
2019-09-30,48.4,0203,Steel Dynamics
2019-09-30,23.76,0209,Steel Dynamics
2019-09-30,121.0,0102,Steel Dynamics
2019-09-30,33.0,0206,Steel Dynamics
2019-09-30,24.14,0203,"Tapestry, Inc."
2019-09-30,20.5,0013,"Tapestry, Inc."
2019-09-30,19.36,0014,"Tapestry, Inc."
2019-09-30,18.0,0206,"Tapestry, Inc."
2019-09-30,20.5,0012,"Tapestry, Inc."
2019-10-01,4.09,0102,Fidelity National Information Services
2019-10-01,26.7,0102,Fidelity National Information Services
2019-10-01,10.68,0102,Fidelity National Information Services
2019-10-01,51.48,0102,Fidelity National Information Services
2019-10-01,76.79,0102,Fidelity National Information Services
2019-10-01,10.73,0102,Fidelity National Information Services
2019-10-01,69.51,0102,Fidelity National Information Services
2019-10-01,119.79,0102,Agilent Technologies
2019-10-01,27.54,0102,Agilent Technologies
2019-10-01,82.97,0102,Agilent Technologies
2019-10-01,63.32,0102,Agilent Technologies
2019-10-01,19.11,0102,Agilent Technologies
2019-10-01,158.08,0102,Agilent Technologies
2019-10-01,229.05,0102,Charter Communications
2019-10-01,288.03,0102,Linde plc
2019-10-01,129.39,0102,Linde plc
2019-10-01,238.5,0011,IBM
2019-10-01,409.5,0011,IBM
2019-10-01,315.0,0011,IBM
2019-10-01,45.0,0011,IBM
2019-10-01,45.0,0011,IBM
2019-10-01,78.0,0103,IBM
2019-10-01,144.0,0103,IBM
2019-10-01,91.8,0011,IBM
2019-10-01,37.5,0103,IBM
2019-10-01,60.0,0103,IBM
2019-10-01,52.5,0103,IBM
2019-10-01,1395.93,0103,Ralph Lauren Corporation
2019-10-01,300.0,0103,IBM
2019-10-01,37.23,0103,Hasbro
2019-10-01,72.55,0103,Hasbro
2019-10-01,146.79,0203,Brown & Forman
2019-10-01,17.18,0209,Brown & Forman
2019-10-01,367.0,0012,Brown & Forman
2019-10-02,16.03,0102,Fidelity National Information Services
2019-10-02,21.54,0102,Fidelity National Information Services
2019-10-02,147.37,0102,Fidelity National Information Services
2019-10-02,24.22,0102,Fidelity National Information Services
2019-10-02,15.77,0102,Fidelity National Information Services
2019-10-02,115.83,0102,Fidelity National Information Services
2019-10-02,98.55,0102,Agilent Technologies
2019-10-02,241.24,0102,Linde plc
2019-10-02,97.74,0102,Western Digital
2019-10-02,199.5,0102,Robert Half
2019-10-02,477.84,0103,Ralph Lauren Corporation
2019-10-02,6.24,0203,Synchrony Financial
2019-10-02,31.2,0103,Synchrony Financial
2019-10-02,6.24,0203,Synchrony Financial
2019-10-02,31.2,0103,Synchrony Financial
2019-10-03,62.33,0101,Boston Scientific
2019-10-03,128.0,0101,Linde plc
2019-10-03,63.0,0101,Linde plc
2019-10-03,885.9,0103,Blackstone
2019-10-03,88.4,0102,Blackstone
2019-10-03,155.0,0203,Qualcomm
2019-10-03,602.8,0103,Qualcomm
2019-10-03,205.6,0016,Newmont
2019-10-03,450.0,0103,IBM
2019-10-03,1397.5,0103,IBM
2019-10-03,60.41,0103,Hasbro
2019-10-04,6.68,0103,Hasbro
2019-10-04,49.98,0102,Boston Scientific
2019-10-04,34.68,0102,Fidelity National Information Services
2019-10-04,16.11,0102,Fidelity National Information Services
2019-10-04,12.26,0102,Fidelity National Information Services
2019-10-04,24.86,0102,Fidelity National Information Services
2019-10-04,9.82,0102,Fidelity National Information Services
2019-10-04,32.16,0102,Fidelity National Information Services
2019-10-04,237.7,0102,Boston Scientific
2019-10-04,1.78,0102,Fidelity National Information Services
2019-10-04,7.18,0102,Fidelity National Information Services
2019-10-04,14.36,0102,Fidelity National Information Services
2019-10-04,20.09,0102,Fidelity National Information Services
2019-10-04,8.61,0102,Fidelity National Information Services
2019-10-04,50.99,0102,Fidelity National Information Services
2019-10-04,2.87,0102,Fidelity National Information Services
2019-10-04,5.74,0102,Fidelity National Information Services
2019-10-04,311.68,0102,Linde plc
2019-10-04,32.5,0102,Fidelity National Information Services
2019-10-04,59.77,0203,Vulcan Materials Company
2019-10-04,151.36,0016,Vulcan Materials Company
2019-10-04,149.58,0012,Vulcan Materials Company
2019-10-04,1582.19,0103,IBM
2019-10-04,232.76,0103,Ralph Lauren Corporation
2019-10-04,620.75,0102,Ralph Lauren Corporation
2019-10-07,48.84,0102,Agilent Technologies
2019-10-07,64.79,0102,Agilent Technologies
2019-10-07,61.22,0102,Agilent Technologies
2019-10-07,146.52,0102,Agilent Technologies
2019-10-07,8.1,0102,Airbnb
2019-10-07,47.52,0203,Public Storage
2019-10-07,118.8,0012,Public Storage
2019-10-07,607.62,0012,American Water Works
2019-10-07,10.89,0012,Dow Inc.
2019-10-07,9.52,0203,Ball Corporation
2019-10-07,23.88,0012,Ball Corporation
2019-10-07,352.0,0203,"Nasdaq, Inc."
2019-10-07,880.0,0016,"Nasdaq, Inc."
2019-10-07,137.5,0209,"Nasdaq, Inc."
2019-10-07,330.0,0206,"Nasdaq, Inc."
2019-10-07,299.37,0103,Ralph Lauren Corporation
2019-10-08,807.0,0103,IBM
2019-10-08,102.3,0102,Agilent Technologies
2019-10-08,57.02,0102,Fidelity National Information Services
2019-10-08,42.92,0102,Fidelity National Information Services
2019-10-08,21.1,0102,Fidelity National Information Services
2019-10-08,20.07,0102,Fidelity National Information Services
2019-10-08,12.52,0102,Fidelity National Information Services
2019-10-08,172.2,0102,Fidelity National Information Services
2019-10-08,1.78,0102,Fidelity National Information Services
2019-10-08,9.54,0102,Agilent Technologies
2019-10-08,38.2,0102,Agilent Technologies
2019-10-08,143.89,0102,Agilent Technologies
2019-10-08,60.28,0102,Agilent Technologies
2019-10-08,112.3,0102,Linde plc
2019-10-08,240.67,0103,Ralph Lauren Corporation
2019-10-08,246.36,0102,Masco
2019-10-08,216.44,0102,Masco
2019-10-08,1261.9,0103,Best Buy
2019-10-08,618.75,0101,Best Buy
2019-10-08,65.0,0203,Qualcomm
2019-10-08,286.0,0103,Qualcomm
2019-10-08,700.59,0103,Blackstone
2019-10-08,1424.97,0103,Blackstone
2019-10-09,56.25,0203,NetApp
2019-10-09,140.65,0012,NetApp
2019-10-09,248.0,0203,Public Storage
2019-10-09,440.0,0206,Public Storage
2019-10-09,1232.0,0012,Public Storage
2019-10-09,42.84,0203,Newmont
2019-10-09,49.77,0209,Newmont
2019-10-09,30.0,0206,Newmont
2019-10-09,107.14,0012,Newmont
2019-10-09,118.64,0203,Newmont
2019-10-09,17.81,0209,Newmont
2019-10-09,6.0,0206,Newmont
2019-10-09,324.86,0012,Newmont
2019-10-09,372.5,0103,IBM
2019-10-09,450.0,0103,IBM
2019-10-09,80.5,0011,IBM
2019-10-09,45.0,0011,IBM
2019-10-09,22.5,0011,IBM
2019-10-09,30.2,0011,IBM
2019-10-09,180.0,0011,IBM
2019-10-09,263.25,0011,IBM
2019-10-09,268.2,0011,IBM
2019-10-10,44.57,0101,Boston Scientific
2019-10-10,4.44,0101,Boston Scientific
2019-10-10,11.25,0101,Fidelity National Information Services
2019-10-10,191.2,0101,Fidelity National Information Services
2019-10-10,177.55,0101,Linde plc
2019-10-10,125.5,0101,Linde plc
2019-10-10,7.35,0203,Mettler Toledo
2019-10-10,36.85,0016,Mettler Toledo
2019-10-10,225.0,0011,IBM
2019-10-10,42.75,0101,Public Storage
2019-10-10,322.08,0016,Public Storage
2019-10-10,8.28,0203,LyondellBasell
2019-10-10,20.76,0016,LyondellBasell
2019-10-10,31.38,0016,Intercontinental Exchange
2019-10-10,50.52,0016,Intercontinental Exchange
2019-10-10,2145.47,0103,Ralph Lauren Corporation
2019-10-10,142.5,0103,IBM
2019-10-10,150.0,0103,IBM
2019-10-11,47.1,0102,Boston Scientific
2019-10-11,92.44,0102,Boston Scientific
2019-10-11,234.01,0102,Fidelity National Information Services
2019-10-11,39.32,0102,Fidelity National Information Services
2019-10-11,12.52,0102,Fidelity National Information Services
2019-10-11,13.42,0102,Fidelity National Information Services
2019-10-11,217.07,0102,Linde plc
2019-10-11,1070.82,0103,Robert Half
2019-10-11,37.5,0103,IBM
2019-10-11,21.0,0103,IBM
2019-10-11,3.0,0103,IBM
2019-10-11,75.0,0103,IBM
2019-10-11,120.0,0103,IBM
2019-10-11,451.0,0103,IBM
2019-10-14,817.04,0102,Boston Scientific
2019-10-14,170.1,0014,Boston Properties
2019-10-14,31.24,0012,Dow Inc.
2019-10-14,1430.0,0103,IBM
2019-10-14,37.5,0103,IBM
2019-10-14,15.0,0103,IBM
2019-10-14,435.62,0103,IBM
2019-10-14,341.0,0103,IBM
2019-10-15,71.08,0203,Steel Dynamics
2019-10-15,177.75,0102,Steel Dynamics
2019-10-15,40.2,0206,Steel Dynamics
2019-10-15,266.1,0203,Steel Dynamics
2019-10-15,216.0,0209,Steel Dynamics
2019-10-15,151.2,0206,Steel Dynamics
2019-10-15,665.28,0012,Steel Dynamics
2019-10-15,394.85,0016,Vulcan Materials Company
2019-10-15,157.71,0102,Boston Scientific
2019-10-15,26.92,0102,Boston Scientific
2019-10-15,2.37,0102,Boston Scientific
2019-10-15,5.74,0102,Fidelity National Information Services
2019-10-15,19.0,0102,Fidelity National Information Services
2019-10-15,17.98,0102,Agilent Technologies
2019-10-15,105.0,0102,Linde plc
2019-10-15,192.72,0102,Linde plc
2019-10-15,1085.4,0103,Ralph Lauren Corporation
2019-10-15,1867.87,0103,Goldman Sachs
2019-10-15,83.43,0203,Brown & Forman
2019-10-15,89.18,0209,Brown & Forman
2019-10-15,208.6,0012,Brown & Forman
2019-10-16,180.0,0103,IBM
2019-10-16,65.8,0102,Boston Scientific
2019-10-16,11.4,0102,Boston Scientific
2019-10-16,166.29,0102,Boston Scientific
2019-10-16,66.24,0014,Boston Properties
2019-10-16,1.78,0102,Fidelity National Information Services
2019-10-16,5.88,0102,Fidelity National Information Services
2019-10-16,21.22,0102,Fidelity National Information Services
2019-10-16,15.17,0102,Fidelity National Information Services
2019-10-16,86.88,0102,Fidelity National Information Services
2019-10-16,32.94,0102,Agilent Technologies
2019-10-16,62.05,0102,Agilent Technologies
2019-10-16,18.4,0102,Agilent Technologies
2019-10-16,17.92,0102,Fidelity National Information Services
2019-10-16,136.15,0102,Fidelity National Information Services
2019-10-16,84.69,0102,Fidelity National Information Services
2019-10-16,21.87,0102,Fidelity National Information Services
2019-10-16,23.14,0102,Fidelity National Information Services
2019-10-16,8.71,0102,Fidelity National Information Services
2019-10-16,271.0,0102,Charter Communications
2019-10-16,55.51,0102,Fidelity National Information Services
2019-10-16,149.32,0102,Fidelity National Information Services
2019-10-16,748.0,0203,Gartner
2019-10-16,306.0,0209,Gartner
2019-10-16,1020.0,0206,Gartner
2019-10-16,3740.0,0012,Gartner
2019-10-16,133.05,0102,Linde plc
2019-10-16,816.0,0203,LyondellBasell
2019-10-16,2040.0,0012,LyondellBasell
2019-10-16,22.18,0012,Dow Inc.
2019-10-16,10.8,0102,Airbnb
2019-10-17,24.53,0101,Fidelity National Information Services
2019-10-17,183.0,0101,Linde plc
2019-10-17,50.66,0101,American Water Works
2019-10-17,52.36,0016,Dow Inc.
2019-10-17,109.2,0101,Federal Express
2019-10-17,28.12,0016,Intercontinental Exchange
2019-10-17,39.66,0103,Robert Half
2019-10-17,171.86,0103,Robert Half
2019-10-17,150.0,0103,IBM
2019-10-17,105.0,0103,IBM
2019-10-17,24.0,0103,IBM
2019-10-17,80.0,0103,IBM
2019-10-18,112.47,0102,Fidelity National Information Services
2019-10-18,32.19,0102,Fidelity National Information Services
2019-10-18,1.78,0102,Fidelity National Information Services
2019-10-18,119.25,0102,Fidelity National Information Services
2019-10-18,5.12,0102,Fidelity National Information Services
2019-10-18,13.38,0102,Fidelity National Information Services
2019-10-18,5.01,0102,Fidelity National Information Services
2019-10-18,7.12,0102,Fidelity National Information Services
2019-10-18,7.18,0102,Fidelity National Information Services
2019-10-18,17.91,0102,Fidelity National Information Services
2019-10-18,6.13,0102,Fidelity National Information Services
2019-10-18,26.22,0102,Fidelity National Information Services
2019-10-18,24.07,0102,Fidelity National Information Services
2019-10-18,296.35,0102,Fidelity National Information Services
2019-10-18,212.61,0102,Fidelity National Information Services
2019-10-18,55.93,0102,Fidelity National Information Services
2019-10-18,333.92,0102,Linde plc
2019-10-18,381.55,0103,Ralph Lauren Corporation
2019-10-18,8.7,0203,Vulcan Materials Company
2019-10-18,6.0,0206,Vulcan Materials Company
2019-10-18,21.76,0012,Vulcan Materials Company
2019-10-18,830.96,0103,IBM
2019-10-18,67.5,0103,IBM
2019-10-18,2.41,0203,Synchrony Financial
2019-10-18,12.05,0103,Synchrony Financial
2019-10-18,4.16,0203,Synchrony Financial
2019-10-18,20.8,0103,Synchrony Financial
2019-10-18,588.0,0103,IBM
2019-10-18,750.0,0103,IBM
2019-10-18,774.43,0103,Blackstone
2019-10-21,66.71,0203,Netflix
2019-10-21,64.19,0209,Netflix
2019-10-21,166.81,0012,Netflix
2019-10-21,23.07,0203,Netflix
2019-10-21,57.73,0012,Netflix
